sequence_file_id,run_library_assignment_id,sequencing_run_id,library_preparation_id,seq_sample_id,current_seq_sample_id,correct_seq_sample_id,suggested_correct_seq_sample_id,suggested_equals_correct,already_correct,forward_fq,reverse_fq,corrected_forward_fq,corrected_reverse_fq,note
SF__RLA__seq230315_PF2CP__LP__DX__R-100622-s-3B__2C__2022-10-26__6.0__2C__26.0__2023-01-11__R-100622-s-3B,RLA__seq230315_PF2CP__LP__DX__R-100622-s-3B__2C__2022-10-26__6.0__2C__26.0__2023-01-11,seq230315_PF2CP,LP__DX__R-100622-s-3B__2C__2022-10-26__6.0__2C__26.0__2023-01-11,R-100622-s-3B,,,R-100622-s-3B,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-2A__1F__2022-10-27__6.0__1F__73.0__2023-01-11__R-070622-s-2A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-2A__1F__2022-10-27__6.0__1F__73.0__2023-01-11,seq230315_PF2CP,LP__DX__R-070622-s-2A__1F__2022-10-27__6.0__1F__73.0__2023-01-11,R-070622-s-2A,,,R-070622-s-2A,False,False,,,,,speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-3A__1B__2022-10-26__3.0__1B__23.0__2023-01-12__R-070622-s-3A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-3A__1B__2022-10-26__3.0__1B__23.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-3A__1B__2022-10-26__3.0__1B__23.0__2023-01-12,R-070622-s-3A,,,R-070622-s-3A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-4A__1D__2022-10-27__3.0__1D__47.0__2023-01-12__R-070622-s-4A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-4A__1D__2022-10-27__3.0__1D__47.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-4A__1D__2022-10-27__3.0__1D__47.0__2023-01-12,R-070622-s-4A,,,R-070622-s-4A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-5A__1F__2022-10-27__3.0__1F__71.0__2023-01-12__R-070622-s-5A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-5A__1F__2022-10-27__3.0__1F__71.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-5A__1F__2022-10-27__3.0__1F__71.0__2023-01-12,R-070622-s-5A,,,R-070622-s-5A,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-6A__1H__2022-10-31__3.0__1H__95.0__2023-01-12__R-070622-s-6A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-6A__1H__2022-10-31__3.0__1H__95.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-6A__1H__2022-10-31__3.0__1H__95.0__2023-01-12,R-070622-s-6A,,,R-070622-s-6A,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-7A__2B__2022-10-27__3.0__2B__24.0__2023-01-12__R-070622-s-7A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-7A__2B__2022-10-27__3.0__2B__24.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-7A__2B__2022-10-27__3.0__2B__24.0__2023-01-12,R-070622-s-7A,,,R-070622-s-7A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-8A__2D__2022-10-31__3.0__2D__48.0__2023-01-12__R-070622-s-8A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-8A__2D__2022-10-31__3.0__2D__48.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-8A__2D__2022-10-31__3.0__2D__48.0__2023-01-12,R-070622-s-8A,,,R-070622-s-8A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-9A__1E__2022-11-21__3.0__1E__59.0__2023-01-12__R-070622-s-9A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-9A__1E__2022-11-21__3.0__1E__59.0__2023-01-12,seq230315_PF2CP,LP__DX__R-070622-s-9A__1E__2022-11-21__3.0__1E__59.0__2023-01-12,R-070622-s-9A,,,R-070622-s-9A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-10A__1C__2022-10-27__4.0__1C__317.0__2024-01-17__R-070622-s-10A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-10A__1C__2022-10-27__4.0__1C__317.0__2024-01-17,seq230315_PF2CP,LP__DX__R-070622-s-10A__1C__2022-10-27__4.0__1C__317.0__2024-01-17,R-070622-s-10A,,,R-070622-s-10A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-11A__1E__2022-11-21__4.0__1E__341.0__2024-01-17__R-070622-s-11A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-11A__1E__2022-11-21__4.0__1E__341.0__2024-01-17,seq230315_PF2CP,LP__DX__R-070622-s-11A__1E__2022-11-21__4.0__1E__341.0__2024-01-17,R-070622-s-11A,,,R-070622-s-11A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-12A__9H__2022-10-27__1.0__9H__189.0__2022-12-12__R-070622-s-12A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-12A__9H__2022-10-27__1.0__9H__189.0__2022-12-12,seq230315_PF2CP,LP__DX__R-070622-s-12A__9H__2022-10-27__1.0__9H__189.0__2022-12-12,R-070622-s-12A,,,R-070622-s-12A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-17E__4B__2022-11-28__6.0__4B__52.0__2023-01-11__R-210622-s-17E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-17E__4B__2022-11-28__6.0__4B__52.0__2023-01-11,seq230315_PF2CP,LP__DX__R-210622-s-17E__4B__2022-11-28__6.0__4B__52.0__2023-01-11,R-210622-s-17E,,,R-210622-s-17E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-14A__2A__2022-11-25__4.0__2A__294.0__2024-01-17__R-070622-s-14A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-14A__2A__2022-11-25__4.0__2A__294.0__2024-01-17,seq230315_PF2CP,LP__DX__R-070622-s-14A__2A__2022-11-25__4.0__2A__294.0__2024-01-17,R-070622-s-14A,,,R-070622-s-14A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-15A__12F__2022-11-25__1.0__12F__168.0__2022-12-12__R-070622-s-15A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-15A__12F__2022-11-25__1.0__12F__168.0__2022-12-12,seq230315_PF2CP,LP__DX__R-070622-s-15A__12F__2022-11-25__1.0__12F__168.0__2022-12-12,R-070622-s-15A,,,R-070622-s-15A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-16A__2B__2022-11-25__4.0__2B__306.0__2024-01-17__R-070622-s-16A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-16A__2B__2022-11-25__4.0__2B__306.0__2024-01-17,seq230315_PF2CP,LP__DX__R-070622-s-16A__2B__2022-11-25__4.0__2B__306.0__2024-01-17,R-070622-s-16A,,,R-070622-s-16A,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-17A__2F__2022-11-28__2.0__2F__254.0__2022-12-13__R-070622-s-17A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-17A__2F__2022-11-28__2.0__2F__254.0__2022-12-13,seq230315_PF2CP,LP__DX__R-070622-s-17A__2F__2022-11-28__2.0__2F__254.0__2022-12-13,R-070622-s-17A,,,R-070622-s-17A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-18A__3D__2022-11-28__2.0__3D__231.0__2022-12-13__R-070622-s-18A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-18A__3D__2022-11-28__2.0__3D__231.0__2022-12-13,seq230315_PF2CP,LP__DX__R-070622-s-18A__3D__2022-11-28__2.0__3D__231.0__2022-12-13,R-070622-s-18A,,,R-070622-s-18A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-19A__4B__2022-11-28__2.0__4B__208.0__2022-12-13__R-070622-s-19A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-19A__4B__2022-11-28__2.0__4B__208.0__2022-12-13,seq230315_PF2CP,LP__DX__R-070622-s-19A__4B__2022-11-28__2.0__4B__208.0__2022-12-13,R-070622-s-19A,,,R-070622-s-19A,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-20A__4H__2022-11-29__6.0__4H__88.0__2023-01-11__R-070622-s-20A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-20A__4H__2022-11-29__6.0__4H__88.0__2023-01-11,seq230315_PF2CP,LP__DX__R-070622-s-20A__4H__2022-11-29__6.0__4H__88.0__2023-01-11,R-070622-s-20A,,,R-070622-s-20A,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-21A__2G__2022-11-28__4.0__2G__366.0__2024-01-17__R-070622-s-21A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-21A__2G__2022-11-28__4.0__2G__366.0__2024-01-17,seq230315_PF2CP,LP__DX__R-070622-s-21A__2G__2022-11-28__4.0__2G__366.0__2024-01-17,R-070622-s-21A,,,R-070622-s-21A,False,False,,,,,seq_twice_combine_reads
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-22A__6F__2022-11-29__2.0__6F__258.0__2022-12-13__R-070622-s-22A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-22A__6F__2022-11-29__2.0__6F__258.0__2022-12-13,seq230315_PF2CP,LP__DX__R-070622-s-22A__6F__2022-11-29__2.0__6F__258.0__2022-12-13,R-070622-s-22A,,,R-070622-s-22A,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-23A__7E__2022-11-29__2.0__7E__247.0__2022-12-13__R-070622-s-23A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-23A__7E__2022-11-29__2.0__7E__247.0__2022-12-13,seq230315_PF2CP,LP__DX__R-070622-s-23A__7E__2022-11-29__2.0__7E__247.0__2022-12-13,R-070622-s-23A,,,R-070622-s-23A,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-24A__8D__2022-11-29__2.0__8D__236.0__2022-12-13__R-070622-s-24A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-24A__8D__2022-11-29__2.0__8D__236.0__2022-12-13,seq230315_PF2CP,LP__DX__R-070622-s-24A__8D__2022-11-29__2.0__8D__236.0__2022-12-13,R-070622-s-24A,,,R-070622-s-24A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-100622-s-1B__1D__2022-10-26__6.0__1D__49.0__2023-01-11__R-100622-s-1B,RLA__seq230315_PF2CP__LP__DX__R-100622-s-1B__1D__2022-10-26__6.0__1D__49.0__2023-01-11,seq230315_PF2CP,LP__DX__R-100622-s-1B__1D__2022-10-26__6.0__1D__49.0__2023-01-11,R-100622-s-1B,,,R-100622-s-1B,False,False,,,,,speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-100622-s-2B__1A__2022-10-27__3.0__1A__11.0__2023-01-12__R-100622-s-2B,RLA__seq230315_PF2CP__LP__DX__R-100622-s-2B__1A__2022-10-27__3.0__1A__11.0__2023-01-12,seq230315_PF2CP,LP__DX__R-100622-s-2B__1A__2022-10-27__3.0__1A__11.0__2023-01-12,R-100622-s-2B,,,R-100622-s-2B,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-140622-s-7C__5G__2022-10-27__1.0__5G__173.0__2022-12-12__R-140622-s-7C,RLA__seq230315_PF2CP__LP__DX__R-140622-s-7C__5G__2022-10-27__1.0__5G__173.0__2022-12-12,seq230315_PF2CP,LP__DX__R-140622-s-7C__5G__2022-10-27__1.0__5G__173.0__2022-12-12,R-140622-s-7C,,,R-140622-s-7C,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-140622-s-8C__6E__2022-10-31__1.0__6E__150.0__2022-12-12__R-140622-s-8C,RLA__seq230315_PF2CP__LP__DX__R-140622-s-8C__6E__2022-10-31__1.0__6E__150.0__2022-12-12,seq230315_PF2CP,LP__DX__R-140622-s-8C__6E__2022-10-31__1.0__6E__150.0__2022-12-12,R-140622-s-8C,,,R-140622-s-8C,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-070622-s-13A__10H__2022-11-25__1.0__10H__190.0__2022-12-12__R-070622-s-13A,RLA__seq230315_PF2CP__LP__DX__R-070622-s-13A__10H__2022-11-25__1.0__10H__190.0__2022-12-12,seq230315_PF2CP,LP__DX__R-070622-s-13A__10H__2022-11-25__1.0__10H__190.0__2022-12-12,R-070622-s-13A,,,R-070622-s-13A,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-140622-s-10C__9C__2022-10-27__2.0__9C__225.0__2022-12-13__R-140622-s-10C,RLA__seq230315_PF2CP__LP__DX__R-140622-s-10C__9C__2022-10-27__2.0__9C__225.0__2022-12-13,seq230315_PF2CP,LP__DX__R-140622-s-10C__9C__2022-10-27__2.0__9C__225.0__2022-12-13,R-140622-s-10C,,,R-140622-s-10C,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-15D__1E__2022-11-25__7.0__1E__345.0__2023-01-18__R-170622-s-15D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-15D__1E__2022-11-25__7.0__1E__345.0__2023-01-18,seq230315_PF2CP,LP__DX__R-170622-s-15D__1E__2022-11-25__7.0__1E__345.0__2023-01-18,R-170622-s-15D,,,R-170622-s-15D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-16D__3H__2022-11-25__6.0__3H__28.0__2023-01-11__R-170622-s-16D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-16D__3H__2022-11-25__6.0__3H__28.0__2023-01-11,seq230315_PF2CP,LP__DX__R-170622-s-16D__3H__2022-11-25__6.0__3H__28.0__2023-01-11,R-170622-s-16D,,,R-170622-s-16D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-17D__2H__2022-11-28__2.0__2H__278.0__2022-12-13__R-170622-s-17D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-17D__2H__2022-11-28__2.0__2H__278.0__2022-12-13,seq230315_PF2CP,LP__DX__R-170622-s-17D__2H__2022-11-28__2.0__2H__278.0__2022-12-13,R-170622-s-17D,,,R-170622-s-17D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-18D__2C__2022-11-28__4.0__2C__318.0__2024-01-17__R-170622-s-18D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-18D__2C__2022-11-28__4.0__2C__318.0__2024-01-17,seq230315_PF2CP,LP__DX__R-170622-s-18D__2C__2022-11-28__4.0__2C__318.0__2024-01-17,R-170622-s-18D,,,R-170622-s-18D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-19D__4D__2022-11-28__6.0__4D__76.0__2023-01-11__R-170622-s-19D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-19D__4D__2022-11-28__6.0__4D__76.0__2023-01-11,seq230315_PF2CP,LP__DX__R-170622-s-19D__4D__2022-11-28__6.0__4D__76.0__2023-01-11,R-170622-s-19D,,,R-170622-s-19D,False,False,,,,,speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-20D__3E__2022-11-29__5.0__3E__339.0__2022-12-07__R-170622-s-20D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-20D__3E__2022-11-29__5.0__3E__339.0__2022-12-07,seq230315_PF2CP,LP__DX__R-170622-s-20D__3E__2022-11-29__5.0__3E__339.0__2022-12-07,R-170622-s-20D,,,R-170622-s-20D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-21D__6A__2022-11-28__2.0__6A__198.0__2022-12-13__R-170622-s-21D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-21D__6A__2022-11-28__2.0__6A__198.0__2022-12-13,seq230315_PF2CP,LP__DX__R-170622-s-21D__6A__2022-11-28__2.0__6A__198.0__2022-12-13,R-170622-s-21D,,,R-170622-s-21D,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-22D__6H__2022-11-29__2.0__6H__282.0__2022-12-13__R-170622-s-22D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-22D__6H__2022-11-29__2.0__6H__282.0__2022-12-13,seq230315_PF2CP,LP__DX__R-170622-s-22D__6H__2022-11-29__2.0__6H__282.0__2022-12-13,R-170622-s-22D,,,R-170622-s-22D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-23D__3A__2022-11-29__4.0__3A__295.0__2024-01-17__R-170622-s-23D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-23D__3A__2022-11-29__4.0__3A__295.0__2024-01-17,seq230315_PF2CP,LP__DX__R-170622-s-23D__3A__2022-11-29__4.0__3A__295.0__2024-01-17,R-170622-s-23D,,,R-170622-s-23D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-24D__4C__2022-11-29__5.0__4C__316.0__2022-12-07__R-170622-s-24D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-24D__4C__2022-11-29__5.0__4C__316.0__2022-12-07,seq230315_PF2CP,LP__DX__R-170622-s-24D__4C__2022-11-29__5.0__4C__316.0__2022-12-07,R-170622-s-24D,,,R-170622-s-24D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-1E__1E__2022-10-26__6.0__1E__61.0__2023-01-11__R-210622-s-1E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-1E__1E__2022-10-26__6.0__1E__61.0__2023-01-11,seq230315_PF2CP,LP__DX__R-210622-s-1E__1E__2022-10-26__6.0__1E__61.0__2023-01-11,R-210622-s-1E,,,R-210622-s-1E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-2E__2A__2022-10-27__6.0__2A__14.0__2023-01-11__R-210622-s-2E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-2E__2A__2022-10-27__6.0__2A__14.0__2023-01-11,seq230315_PF2CP,LP__DX__R-210622-s-2E__2A__2022-10-27__6.0__2A__14.0__2023-01-11,R-210622-s-2E,,,R-210622-s-2E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-3E__2C__2022-10-26__6.0__2C__50.0__2023-01-11__R-210622-s-3E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-3E__2C__2022-10-26__6.0__2C__50.0__2023-01-11,seq230315_PF2CP,LP__DX__R-210622-s-3E__2C__2022-10-26__6.0__2C__50.0__2023-01-11,R-210622-s-3E,,,R-210622-s-3E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-4E__1H__2022-10-27__7.0__1H__381.0__2023-01-18__R-210622-s-4E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-4E__1H__2022-10-27__7.0__1H__381.0__2023-01-18,seq230315_PF2CP,LP__DX__R-210622-s-4E__1H__2022-10-27__7.0__1H__381.0__2023-01-18,R-210622-s-4E,,,R-210622-s-4E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-5E__4A__2022-10-27__1.0__4A__100.0__2022-12-12__R-210622-s-5E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-5E__4A__2022-10-27__1.0__4A__100.0__2022-12-12,seq230315_PF2CP,LP__DX__R-210622-s-5E__4A__2022-10-27__1.0__4A__100.0__2022-12-12,R-210622-s-5E,,,R-210622-s-5E,False,False,,,,,seq_twice_combine_reads
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-6E__1B__2022-10-31__7.0__1B__309.0__2023-01-18__R-210622-s-6E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-6E__1B__2022-10-31__7.0__1B__309.0__2023-01-18,seq230315_PF2CP,LP__DX__R-210622-s-6E__1B__2022-10-31__7.0__1B__309.0__2023-01-18,R-210622-s-6E,,,R-210622-s-6E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-7E__2C__2022-10-27__3.0__2C__36.0__2023-01-12__R-210622-s-7E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-7E__2C__2022-10-27__3.0__2C__36.0__2023-01-12,seq230315_PF2CP,LP__DX__R-210622-s-7E__2C__2022-10-27__3.0__2C__36.0__2023-01-12,R-210622-s-7E,,,R-210622-s-7E,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-8E__6G__2022-10-31__1.0__6G__174.0__2022-12-12__R-210622-s-8E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-8E__6G__2022-10-31__1.0__6G__174.0__2022-12-12,seq230315_PF2CP,LP__DX__R-210622-s-8E__6G__2022-10-31__1.0__6G__174.0__2022-12-12,R-210622-s-8E,,,R-210622-s-8E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-10E__2A__2022-10-27__5.0__2A__290.0__2022-12-07__R-210622-s-10E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-10E__2A__2022-10-27__5.0__2A__290.0__2022-12-07,seq230315_PF2CP,LP__DX__R-210622-s-10E__2A__2022-10-27__5.0__2A__290.0__2022-12-07,R-210622-s-10E,,,R-210622-s-10E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-11E__9C__2022-11-21__1.0__9C__129.0__2022-12-12__R-210622-s-11E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-11E__9C__2022-11-21__1.0__9C__129.0__2022-12-12,seq230315_PF2CP,LP__DX__R-210622-s-11E__9C__2022-11-21__1.0__9C__129.0__2022-12-12,R-210622-s-11E,,,R-210622-s-11E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-12E__10D__2022-10-27__1.0__10D__142.0__2022-12-12__R-210622-s-12E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-12E__10D__2022-10-27__1.0__10D__142.0__2022-12-12,seq230315_PF2CP,LP__DX__R-210622-s-12E__10D__2022-10-27__1.0__10D__142.0__2022-12-12,R-210622-s-12E,,,R-210622-s-12E,False,False,,,,,seq_twice_combine_reads
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-13E__3D__2022-11-25__6.0__3D__75.0__2023-01-11__R-210622-s-13E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-13E__3D__2022-11-25__6.0__3D__75.0__2023-01-11,seq230315_PF2CP,LP__DX__R-210622-s-13E__3D__2022-11-25__6.0__3D__75.0__2023-01-11,R-210622-s-13E,,,R-210622-s-13E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-14E__12A__2022-11-25__1.0__12A__108.0__2022-12-12__R-210622-s-14E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-14E__12A__2022-11-25__1.0__12A__108.0__2022-12-12,seq230315_PF2CP,LP__DX__R-210622-s-14E__12A__2022-11-25__1.0__12A__108.0__2022-12-12,R-210622-s-14E,,,R-210622-s-14E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-15E__3G__2022-11-25__6.0__3G__16.0__2023-01-11__R-210622-s-15E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-15E__3G__2022-11-25__6.0__3G__16.0__2023-01-11,seq230315_PF2CP,LP__DX__R-210622-s-15E__3G__2022-11-25__6.0__3G__16.0__2023-01-11,R-210622-s-15E,,,R-210622-s-15E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA_still_no_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-140622-s-9C__1B__2022-11-21__4.0__1B__305.0__2024-01-17__R-140622-s-9C,RLA__seq230315_PF2CP__LP__DX__R-140622-s-9C__1B__2022-11-21__4.0__1B__305.0__2024-01-17,seq230315_PF2CP,LP__DX__R-140622-s-9C__1B__2022-11-21__4.0__1B__305.0__2024-01-17,R-140622-s-9C,,,R-140622-s-9C,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-14D__11H__2022-11-25__1.0__11H__191.0__2022-12-12__R-170622-s-14D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-14D__11H__2022-11-25__1.0__11H__191.0__2022-12-12,seq230315_PF2CP,LP__DX__R-170622-s-14D__11H__2022-11-25__1.0__11H__191.0__2022-12-12,R-170622-s-14D,,,R-170622-s-14D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-13D__11A__2022-11-25__1.0__11A__107.0__2022-12-12__R-170622-s-13D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-13D__11A__2022-11-25__1.0__11A__107.0__2022-12-12,seq230315_PF2CP,LP__DX__R-170622-s-13D__11A__2022-11-25__1.0__11A__107.0__2022-12-12,R-170622-s-13D,,,R-170622-s-13D,False,False,,,,,
SF__RLA__seq230315_PF2CP__LP__DX__R-210622-s-9E__1H__2022-11-21__5.0__1H__373.0__2022-12-07__R-210622-s-9E,RLA__seq230315_PF2CP__LP__DX__R-210622-s-9E__1H__2022-11-21__5.0__1H__373.0__2022-12-07,seq230315_PF2CP,LP__DX__R-210622-s-9E__1H__2022-11-21__5.0__1H__373.0__2022-12-07,R-210622-s-9E,,,R-210622-s-9E,False,False,,,,,seq_twice_combine_reads_speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-11D__2C__2022-11-21__5.0__2C__314.0__2022-12-07__R-170622-s-11D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-11D__2C__2022-11-21__5.0__2C__314.0__2022-12-07,seq230315_PF2CP,LP__DX__R-170622-s-11D__2C__2022-11-21__5.0__2C__314.0__2022-12-07,R-170622-s-11D,,,R-170622-s-11D,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-140622-s-11C__1F__2022-11-21__4.0__1F__353.0__2024-01-17__R-140622-s-11C,RLA__seq230315_PF2CP__LP__DX__R-140622-s-11C__1F__2022-11-21__4.0__1F__353.0__2024-01-17,seq230315_PF2CP,LP__DX__R-140622-s-11C__1F__2022-11-21__4.0__1F__353.0__2024-01-17,R-140622-s-11C,,,R-140622-s-11C,False,False,,,,,speedvac_DNA
SF__RLA__seq230315_PF2CP__LP__DX__R-170622-s-12D__1H__2022-10-27__4.0__1H__307.0__2024-01-17__R-170622-s-12D,RLA__seq230315_PF2CP__LP__DX__R-170622-s-12D__1H__2022-10-27__4.0__1H__307.0__2024-01-17,seq230315_PF2CP,LP__DX__R-170622-s-12D__1H__2022-10-27__4.0__1H__307.0__2024-01-17,R-170622-s-12D,,,R-170622-s-12D,False,False,,,,,speedvac_DNA
